CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_CAPPED,CASH_ADVANCE_CAPPED,MIN_PAYMENTS_CAPPED,PAYMENTS_CAPPED,ZERO_PURCHASE_FLAG,CASH_ADV_USER_FLAG,TENURE_BAND,PAYMENT_TIER,PURCHASE_SEGMENT
C12683,1238.049848,1,45.65,45.65,0,2475.656139,0.083333,0.083333,0,0.416667,10,1,1500,2643.105215,477.494152,0.083333,12,1238.049848,2475.656139,477.494152,2643.105215,0,1,Full-Term (12 months),C - Partial,One-Off Only
C12684,7801.511533,1,231.4,231.4,0,4109.465221,0.1,0.1,0,1.1,20,3,13500,1593.617739,1522.496755,0,10,7801.511533,4109.465221,1522.496755,1593.617739,0,1,Mid-Term (9-11 months),D - Never Full,One-Off Only
C12685,1114.506863,1,602.07,0,602.07,0,1,0,0.833333,0,0,15,1800,676.487532,248.438014,0,12,1114.506863,0,248.438014,676.487532,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12686,1212.426549,1,265.22,265.22,0,0,0.166667,0.166667,0,0,0,2,3000,332.755679,441.115564,0,12,1212.426549,0,441.115564,332.755679,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C12687,210.870503,1,664.05,664.05,0,0,0.2,0.2,0,0,0,5,7500,728.19268,140.348508,0,10,210.870503,0,140.348508,728.19268,0,0,Mid-Term (9-11 months),D - Never Full,One-Off Only
C12688,6493.033342,1,447.5,447.5,0,1664.47374,0.416667,0.416667,0,0.583333,8,6,8000,1907.59974,1874.457189,0,12,6493.033342,1664.47374,1874.457189,1907.59974,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12689,3106.036183,1,2128.56,1036.24,1092.32,2346.894867,0.916667,0.416667,0.75,0.416667,8,27,7200,5564.776852,697.464133,0,12,3106.036183,2346.894867,697.464133,5564.776852,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12690,909.560162,1,912.1,669.88,242.22,752.060162,0.25,0.25,0.166667,0.416667,11,16,1200,1476.333722,668.368282,0.083333,12,909.560162,752.060162,668.368282,1476.333722,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C12691,3633.533005,1,383.2,383.2,0,49.167984,0.083333,0.083333,0,0.083333,1,2,11000,1061.683135,953.456332,0,12,3633.533005,49.167984,953.456332,1061.683135,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12692,86.650277,0.727273,910.51,0,910.51,0,0.583333,0,0.5,0,0,14,7000,884.056926,126.337242,0.666667,12,86.650277,0,126.337242,884.056926,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C12693,86.547135,0.818182,789.45,789.45,0,0,0.416667,0.416667,0,0,0,5,2500,1370.171713,119.649702,0.111111,12,86.547135,0,119.649702,1370.171713,0,0,Full-Term (12 months),C - Partial,One-Off Only
C12694,144.513072,0.727273,758.5,0,758.5,0,0.666667,0,0.583333,0,0,12,3000,860.545375,192.201279,0.142857,12,144.513072,0,192.201279,860.545375,0,0,Full-Term (12 months),C - Partial,Installments-Only
C12695,1182.324933,1,0,0,0,258.13761,0,0,0,0.583333,8,0,1200,503.164651,326.336533,0,12,1182.324933,258.13761,326.336533,503.164651,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12696,32.821775,1,644.99,0,644.99,0,1,0,1,0,0,33,4000,579.016837,75.944094,0.3,12,32.821775,0,75.944094,579.016837,0,0,Full-Term (12 months),C - Partial,Installments-Only
C12697,1.365808,0.142857,60,60,0,0,0.142857,0.142857,0,0,0,1,4000,0,312.343947,0,7,1.365808,0,312.343947,0,0,0,Short-Term (<=8 months),D - Never Full,One-Off Only
C12698,119.604008,1,1068.28,0,1068.28,0,1,0,0.888889,0,0,18,1000,828.169919,131.584974,1,9,119.604008,0,131.584974,828.169919,0,0,Mid-Term (9-11 months),A - Always Full,Installments-Only
C12699,134.238558,1,420,287,133,0,0.583333,0.083333,0.416667,0,0,7,7500,519.436959,190.475641,0,12,134.238558,0,190.475641,519.436959,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12700,128.48978,1,462.86,0,462.86,0,1,0,1,0,0,34,3000,381.3599,171.903711,0,12,128.48978,0,171.903711,381.3599,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12701,749.168331,0.777778,164.9,164.9,0,1806.070919,0.111111,0.111111,0,0.666667,10,2,2000,190.995312,244.581997,0,9,749.168331,1806.070919,244.581997,190.995312,0,1,Mid-Term (9-11 months),D - Never Full,One-Off Only
C12702,1544.585361,1,0,0,0,549.062884,0,0,0,0.083333,2,0,2000,408.068987,478.097868,0,12,1544.585361,549.062884,478.097868,408.068987,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12703,172.131105,1,1666.95,0,1666.95,0,1,0,1,0,0,38,2500,1326.099687,163.00004,0.916667,12,172.131105,0,163.00004,1326.099687,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C12704,266.475852,0.272727,0,0,0,1560.735908,0,0,0,0.166667,2,0,1500,792.623374,226.586503,0,12,266.475852,1560.735908,226.586503,792.623374,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12705,549.915249,1,1556.66,912.7,643.96,0,1,1,1,0,0,41,11000,2285.324243,178.691151,0,12,549.915249,0,178.691151,2285.324243,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12706,0,0,1090.69,815.7,274.99,0,0.5,0.166667,0.416667,0,0,17,1800,0,312.343947,0,12,0,0,312.343947,0,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12707,8559.236795,1,170,170,0,3260.296078,0.083333,0.083333,0,0.25,11,1,9000,1541.113331,4403.024728,0,12,8559.236795,3260.296078,4403.024728,1541.113331,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12708,6810.401782,1,635.76,164.32,471.44,3863.40531,0.916667,0.083333,0.916667,0.25,13,17,10000,3161.148768,3781.907645,0,12,6810.401782,3863.40531,3781.907645,3161.148768,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12709,2917.656276,1,141.81,141.81,0,2431.292076,0.166667,0.166667,0,0.583333,10,2,8000,993.289914,1013.060637,0,12,2917.656276,2431.292076,1013.060637,993.289914,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12710,542.807485,1,220.62,220.62,0,0,0.166667,0.166667,0,0,0,3,2000,608.782428,166.733071,0,12,542.807485,0,166.733071,608.782428,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C12712,2362.643772,1,2826.99,1496.59,1330.4,0,1,0.75,1,0,0,97,3000,1748.687628,984.331832,0,12,2362.643772,0,984.331832,1748.687628,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12713,4164.796859,1,784.63,617.54,167.09,0,0.454545,0.454545,0.181818,0,0,16,9000,1072.433416,1311.061985,0,11,4164.796859,0,1311.061985,1072.433416,0,0,Mid-Term (9-11 months),D - Never Full,Hybrid (Both)
C12714,1304.460033,1,0,0,0,78.763096,0,0,0,0.166667,2,0,1500,395.136073,368.588193,0,12,1304.460033,78.763096,368.588193,395.136073,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12715,1601.692049,1,61.46,0,61.46,0,0.25,0,0.25,0,0,6,4000,399.369214,512.759705,0,12,1601.692049,0,512.759705,399.369214,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12716,4556.537803,0.909091,1450,1450,0,2260.73569,0.090909,0.090909,0,0.181818,2,1,9000,1010.845518,917.567262,0,11,4556.537803,2260.73569,917.567262,1010.845518,0,1,Mid-Term (9-11 months),D - Never Full,One-Off Only
C12717,751.398349,1,1977.5,747.5,1230,611.974158,0.833333,0.5,0.5,0.083333,1,21,3500,1068.053378,267.917098,0.1,12,751.398349,611.974158,267.917098,1068.053378,0,1,Full-Term (12 months),C - Partial,Hybrid (Both)
C12718,1510.111755,1,1895.25,541.57,1353.68,0,1,0.166667,0.75,0,0,23,9000,1711.89518,313.131912,0,12,1510.111755,0,313.131912,1711.89518,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12719,3490.855736,1,1039.48,1039.48,0,4200.991254,0.083333,0.083333,0,0.25,10,3,9000,1091.424125,1048.661408,0,12,3490.855736,4200.991254,1048.661408,1091.424125,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12720,6384.360491,1,1856.84,1394.21,462.63,2144.180453,0.333333,0.333333,0.166667,0.75,26,19,7500,2275.686606,1485.827109,0,12,6384.360491,2144.180453,1485.827109,2275.686606,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12721,1327.653853,1,20.9,20.9,0,0,0.083333,0.083333,0,0,0,1,1500,287.690115,483.2481,0,12,1327.653853,0,483.2481,287.690115,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C12722,9226.646604,1,671.31,671.31,0,6171.934509,0.5,0.5,0,0.5,12,12,12000,2726.318749,3129.402094,0,12,9226.646604,6171.934509,3129.402094,2726.318749,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12723,3441.516174,1,358.68,0,358.68,0,1,0,0.916667,0,0,12,7500,1376.000823,751.654272,0,12,3441.516174,0,751.654272,1376.000823,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12724,1117.34082,1,474.96,0,474.96,0,1,0,1,0,0,12,1000,609.837201,3449.632561,0,12,1117.34082,0,3449.632561,609.837201,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12725,1828.62196,1,0,0,0,689.185829,0,0,0,0.083333,1,0,2300,2466.964742,471.940554,0,12,1828.62196,689.185829,471.940554,2466.964742,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12726,3011.469977,1,582.28,0,582.28,3325.302419,1,0,1,0.333333,8,14,6500,2975.129814,1001.234058,0,12,3011.469977,3325.302419,1001.234058,2975.129814,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C12727,99.680638,0.818182,0,0,0,437.399211,0,0,0,0.333333,5,0,10500,661.87877,122.779423,0.333333,12,99.680638,437.399211,122.779423,661.87877,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C12728,1517.559661,1,0,0,0,456.396077,0,0,0,0.166667,2,0,1950,473.175712,381.272303,0,12,1517.559661,456.396077,381.272303,473.175712,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12729,101.025128,0.454545,0,0,0,1846.252071,0,0,0,0.333333,10,0,6500,5321.022187,82.041959,1,12,101.025128,1846.252071,82.041959,5321.022187,1,1,Full-Term (12 months),A - Always Full,Non-Purchaser
C12730,12.737355,0.909091,152.73,0,152.73,0,0.75,0,0.666667,0,0,9,1200,159.150457,130.831887,0.555556,12,12.737355,0,130.831887,159.150457,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C12731,1135.816377,1,520.24,520.24,0,0,0.583333,0.583333,0,0,0,10,1200,706.605439,785.964114,0,12,1135.816377,0,785.964114,706.605439,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C12732,24.1725,0.727273,270,0,270,0,0.818182,0,0.818182,0,0,6,8500,378.193141,102.149848,0.714286,11,24.1725,0,102.149848,378.193141,0,0,Mid-Term (9-11 months),B - Mostly Full,Installments-Only
C12733,763.696095,1,1229.42,1229.42,0,0,1,1,0,0,0,34,7000,2422.735455,294.622525,0,12,763.696095,0,294.622525,2422.735455,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C12734,8073.909084,1,0,0,0,3860.699586,0,0,0,0.916667,25,0,8500,2414.311297,2333.795712,0,12,8073.909084,3860.699586,2333.795712,2414.311297,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12735,745.157677,1,485.17,485.17,0,0,0.166667,0.166667,0,0,0,2,3000,191.111587,285.884887,0,12,745.157677,0,285.884887,191.111587,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C12736,32.915398,0.727273,192.99,68.6,124.39,0,0.333333,0.083333,0.25,0,0,5,6000,153.983501,137.922744,0.090909,12,32.915398,0,137.922744,153.983501,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C12737,8198.627284,1,0,0,0,2909.753084,0,0,0,0.416667,6,0,14000,2141.722429,2007.048657,0,12,8198.627284,2909.753084,2007.048657,2141.722429,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12738,623.955961,0.818182,0,0,0,2119.702403,0,0,0,0.166667,3,0,1200,1838.851003,174.872521,0.25,12,623.955961,2119.702403,174.872521,1838.851003,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C12739,2123.483416,1,2453.18,2051.52,401.66,0,0.583333,0.5,0.5,0,0,33,7500,517.974559,519.270488,0,12,2123.483416,0,519.270488,517.974559,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12740,939.348677,1,50,50,0,0,0.083333,0.083333,0,0,0,1,1000,315.440785,628.156487,0,12,939.348677,0,628.156487,315.440785,0,0,Full-Term (12 months),D - Never Full,One-Off Only
C12741,1372.486104,1,3005.25,1507.99,1497.26,315.120089,1,0.833333,1,0.166667,2,61,3000,3462.386054,405.078016,0,12,1372.486104,315.120089,405.078016,3462.386054,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12742,123.05867,1,151.92,0,151.92,0,1,0,1,0,0,12,3500,447.181346,171.75455,0.083333,12,123.05867,0,171.75455,447.181346,0,0,Full-Term (12 months),C - Partial,Installments-Only
C12743,72.794263,1,227.64,0,227.64,0,1,0,1,0,0,12,2500,159.044676,170.517535,0,12,72.794263,0,170.517535,159.044676,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12744,2376.965338,1,0,0,0,1321.906162,0,0,0,0.333333,4,0,3000,549.457948,557.916999,0,12,2376.965338,1321.906162,557.916999,549.457948,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12745,57.257195,0.818182,472.5,472.5,0,0,0.75,0.75,0,0,0,9,7227.272727,598.240579,174.283792,0.9,12,57.257195,0,174.283792,598.240579,0,0,Full-Term (12 months),B - Mostly Full,One-Off Only
C12746,7499.658084,1,160,160,0,3603.787202,0.166667,0.166667,0,0.166667,3,2,13550,1962.972636,1849.313897,0,12,7499.658084,3603.787202,1849.313897,1962.972636,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12747,1564.3964,0.727273,1330,0,1330,1906.43522,0.416667,0,0.416667,0.083333,1,6,8000,1078.907798,825.485459,0.142857,12,1564.3964,1906.43522,825.485459,1078.907798,0,1,Full-Term (12 months),C - Partial,Installments-Only
C12748,4644.779013,1,4820.68,4063.61,757.07,0,0.833333,0.75,0.5,0,0,54,9200,1076.138168,1324.445876,0,12,4644.779013,0,1324.445876,1076.138168,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12749,7418.314012,1,901.62,858.82,42.8,0,0.333333,0.166667,0.166667,0,0,4,14500,2273.945099,1696.786737,0,12,7418.314012,0,1696.786737,2273.945099,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12750,6001.428376,1,0,0,0,2404.829712,0,0,0,0.166667,2,0,9000,1369.894805,1791.251295,0,12,6001.428376,2404.829712,1791.251295,1369.894805,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12751,1127.139413,1,185,140,45,737.622804,0.166667,0.166667,0.166667,0.166667,2,4,6100,2166.388477,311.343748,0,12,1127.139413,737.622804,311.343748,2166.388477,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12752,41.217844,0.363636,221.48,221.48,0,0,0.25,0.25,0,0,0,4,13500,1242.51149,167.536373,0.666667,12,41.217844,0,167.536373,1242.51149,0,0,Full-Term (12 months),B - Mostly Full,One-Off Only
C12753,1565.577135,1,0,0,0,2676.476175,0,0,0,0.333333,6,0,3000,3418.679368,477.674801,0.090909,12,1565.577135,2676.476175,477.674801,3418.679368,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C12754,5459.785308,1,262,0,262,4212.521736,0.75,0,0.75,0.75,19,9,7000,1733.828367,1511.483648,0,12,5459.785308,4212.521736,1511.483648,1733.828367,0,1,Full-Term (12 months),D - Never Full,Installments-Only
C12755,166.295463,0.909091,449.26,449.26,0,7894.578816,1,1,0,0.083333,1,12,9000,662.951526,183.275472,0.181818,12,166.295463,7894.578816,183.275472,662.951526,0,1,Full-Term (12 months),C - Partial,One-Off Only
C12756,19.294559,1,283.8,0,283.8,0,0.666667,0,0.666667,0,0,12,2000,267.972404,173.816768,0.75,12,19.294559,0,173.816768,267.972404,0,0,Full-Term (12 months),B - Mostly Full,Installments-Only
C12757,2478.086158,0.727273,531.48,0,531.48,6394.923585,0.333333,0,0.25,0.083333,1,7,7000,11480.8742,772.60429,0.25,12,2478.086158,6394.923585,772.60429,11480.8742,0,1,Full-Term (12 months),C - Partial,Installments-Only
C12758,5425.936219,1,209.9,0,209.9,8223.638112,0.5,0,0.416667,0.5,15,6,7000,7723.416753,1274.178071,0.083333,12,5425.936219,8223.638112,1274.178071,7723.416753,0,1,Full-Term (12 months),C - Partial,Installments-Only
C12759,5239.381493,0.625,0,0,0,9798.167329,0,0,0,0.125,1,0,10000,1345.580941,2011.806301,0,8,5239.381493,9588.163357,2011.806301,1345.580941,1,1,Short-Term (<=8 months),D - Never Full,Non-Purchaser
C12760,142.278809,0.909091,164.68,32.74,131.94,0,0.833333,0.083333,0.666667,0,0,10,2500,539.762925,141.426265,0,12,142.278809,0,141.426265,539.762925,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12761,4192.143919,1,450,450,0,2480.749691,0.083333,0.083333,0,0.166667,4,1,4500,1271.396821,3642.615905,0,12,4192.143919,2480.749691,3642.615905,1271.396821,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12762,2711.995096,1,600,600,0,5352.991545,0.833333,0.833333,0,0.583333,8,10,5000,1536.48483,841.246469,0.1,12,2711.995096,5352.991545,841.246469,1536.48483,0,1,Full-Term (12 months),C - Partial,One-Off Only
C12763,432.793131,1,540.13,315.3,224.83,0,0.666667,0.166667,0.5,0,0,13,6500,737.522982,163.94759,0,12,432.793131,0,163.94759,737.522982,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12764,127.808682,1,2802.08,2213.43,588.65,0,1,1,0.583333,0,0,36,6500,2384.646953,160.547945,0.363636,12,127.808682,0,160.547945,2384.646953,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C12765,374.276019,1,3589.05,3138.48,450.57,0,1,0.833333,0.5,0,0,31,6000,3493.186695,173.108861,0.636364,12,374.276019,0,173.108861,3493.186695,0,0,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C12766,20.758677,0.818182,548.01,0,548.01,0,0.666667,0,0.583333,0,0,8,1900,1049.636065,55.511514,0,12,20.758677,0,55.511514,1049.636065,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12767,2061.835735,1,0,0,0,4320.771337,0,0,0,0.5,12,0,4000,5451.599084,556.327998,0.2,12,2061.835735,4320.771337,556.327998,5451.599084,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C12768,1744.956833,1,0,0,0,198.295367,0,0,0,0.25,5,0,1800,525.461839,539.962551,0,12,1744.956833,198.295367,539.962551,525.461839,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12769,2241.092286,0.909091,1260,0,1260,2992.621714,0.333333,0,0.25,0.166667,2,4,6000,4582.168916,654.524925,0.111111,12,2241.092286,2992.621714,654.524925,4582.168916,0,1,Full-Term (12 months),C - Partial,Installments-Only
C12770,2857.598022,0.636364,0,0,0,5423.546535,0,0,0,0.166667,3,0,6000,10794.66803,2053.136994,0.166667,12,2857.598022,5423.546535,2053.136994,10794.66803,1,1,Full-Term (12 months),C - Partial,Non-Purchaser
C12771,1530.725391,1,0,0,0,59.670168,0,0,0,0.083333,1,0,1600,347.028845,526.384797,0,12,1530.725391,59.670168,526.384797,347.028845,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12772,337.478135,1,0,0,0,1620.674351,0,0,0,0.416667,9,0,3000,978.290582,216.74072,0,12,337.478135,1620.674351,216.74072,978.290582,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12773,5145.092629,1,1975.72,679.3,1296.42,11834.20581,0.833333,0.333333,0.833333,0.333333,8,33,13500,9059.242461,1748.463874,0,12,5145.092629,9588.163357,1748.463874,9059.242461,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12774,4659.388091,1,1754.19,764.16,990.03,1248.153277,1,0.5,1,0.333333,10,32,9500,1042.244606,1060.456777,0,12,4659.388091,1248.153277,1060.456777,1042.244606,0,1,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12775,2416.555714,1,2266.01,1291.62,974.39,0,0.916667,0.75,0.666667,0,0,46,4000,4075.880525,1439.224679,0,12,2416.555714,0,1439.224679,4075.880525,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12776,1467.212481,0.636364,107,107,0,5203.612362,0.083333,0.083333,0,0.166667,6,1,6000,268.310194,569.623112,0,12,1467.212481,5203.612362,569.623112,268.310194,0,1,Full-Term (12 months),D - Never Full,One-Off Only
C12777,1555.053764,1,168,0,168,0,0.333333,0,0.25,0,0,6,1500,192.947097,13453.34489,0,12,1555.053764,0,8626.691541,192.947097,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12778,127.062095,0.818182,453.3,330.8,122.5,0,0.583333,0.416667,0.166667,0,0,9,7000,593.965783,127.194961,0.166667,12,127.062095,0,127.194961,593.965783,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C12779,259.623619,1,377.79,290.29,87.5,0,0.666667,0.25,0.583333,0,0,10,1500,1575.021839,212.402519,0,12,259.623619,0,212.402519,1575.021839,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12780,28.445432,0.545455,166.2,166.2,0,0,0.25,0.25,0,0,0,3,5500,236.022703,97.531842,0.181818,12,28.445432,0,97.531842,236.022703,0,0,Full-Term (12 months),C - Partial,One-Off Only
C12781,0.01968,0.090909,188.02,0,188.02,0,0.5,0,0.5,0,0,6,7500,129.791835,312.343947,0,12,0.01968,0,312.343947,129.791835,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12782,1258.769693,1,142,42,100,0,0.166667,0.083333,0.083333,0,0,2,1200,300.672826,6720.689968,0,12,1258.769693,0,6720.689968,300.672826,0,0,Full-Term (12 months),D - Never Full,Hybrid (Both)
C12783,2865.386926,1,0,0,0,965.180677,0,0,0,0.416667,7,0,6500,1186.905688,726.990921,0,12,2865.386926,965.180677,726.990921,1186.905688,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12784,276.446975,1,1429.39,100,1329.39,0,1,0.083333,1,0,0,21,2800,1296.041874,193.607553,0.1,12,276.446975,0,193.607553,1296.041874,0,0,Full-Term (12 months),C - Partial,Hybrid (Both)
C12786,2878.528369,1,0,0,0,1563.518213,0,0,0,0.25,4,0,3000,653.306123,897.54649,0,12,2878.528369,1563.518213,897.54649,653.306123,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12787,499.409588,1,6636.91,6157.74,479.17,109.211535,1,0.583333,1,0.083333,1,44,8000,4290.962037,206.810115,0.8,12,499.409588,109.211535,206.810115,4290.962037,0,1,Full-Term (12 months),B - Mostly Full,Hybrid (Both)
C12788,2489.057383,1,0,0,0,1668.403386,0,0,0,0.166667,2,0,3000,1209.422549,708.562869,0,12,2489.057383,1668.403386,708.562869,1209.422549,1,1,Full-Term (12 months),D - Never Full,Non-Purchaser
C12789,44.463463,0.545455,154.86,0,154.86,0,0.416667,0,0.416667,0,0,5,2500,182.661133,79.973646,0,12,44.463463,0,79.973646,182.661133,0,0,Full-Term (12 months),D - Never Full,Installments-Only
C12790,201.463946,1,2364.85,2364.85,0,0,1,1,0,0,0,13,5000,1883.762278,134.457412,0.444444,12,201.463946,0,134.457412,1883.762278,0,0,Full-Term (12 months),C - Partial,One-Off Only
